Last Five,Capacity,Curr Win %,LS Win %,visitor_allstar_count,home_allstar_count,season_year,Day of Week,Month,Visitor,Playoffs?,Rivalry?,Attendance,occupancy_rate,high_demand
5,19812,0.6,0.353658537,0,0,2018,Wednesday,March,Utah Jazz,0,0,18530,0.9352917423783565,0
1,19812,0.194444444,0.353658537,1,0,2018,Friday,March,Denver Nuggets,0,0,19290,0.9736523319200484,1
1,19812,0.191780822,0.353658537,0,0,2018,Sunday,March,Los Angeles Clippers,0,0,18263,0.9218150615788411,0
3,19812,0.697368421,0.353658537,2,0,2018,Thursday,March,Toronto Raptors,0,0,19812,1.0,1
0,19812,0.186666667,0.353658537,1,0,2018,Saturday,March,Miami Heat,0,1,19812,1.0,1
1,19812,0.197368421,0.353658537,0,0,2018,Monday,April,Chicago Bulls,0,1,18874,0.9526549565919644,1
1,19812,0.3875,0.353658537,1,0,2018,Sunday,April,Washington Wizards,0,0,19812,1.0,1
2,19812,0.209876543,0.353658537,1,0,2018,Wednesday,April,Detroit Pistons,0,0,19812,1.0,1
0,19812,0.0,0.209876543,2,0,2019,Saturday,October,Boston Celtics,0,1,19812,1.0,1
1,19812,0.25,0.209876543,0,0,2019,Monday,October,Chicago Bulls,0,1,19812,1.0,1
2,19812,0.285714286,0.209876543,0,0,2019,Sunday,November,Sacramento Kings,0,0,19812,1.0,1
1,19812,0.2,0.209876543,0,0,2019,Sunday,November,Cleveland Cavaliers,0,0,19812,1.0,1
2,19812,0.25,0.209876543,1,0,2019,Thursday,November,Dallas Mavericks,0,0,19812,1.0,1
2,19812,0.230769231,0.209876543,0,0,2019,Saturday,November,Charlotte Hornets,0,0,19401,0.9792549969715324,1
2,19812,0.285714286,0.209876543,0,0,2019,Monday,November,Cleveland Cavaliers,0,0,17097,0.862961841308298,0
1,19812,0.352941176,0.209876543,0,0,2019,Saturday,November,San Antonio Spurs,0,0,19320,0.9751665657177468,1
1,19812,0.235294118,0.209876543,0,0,2019,Sunday,November,Brooklyn Nets,0,1,18770,0.9474056127599435,0
4,19812,0.684210526,0.209876543,2,0,2019,Friday,November,Philadelphia 76ers,0,0,18109,0.9140419947506562,0
0,19812,0.2,0.209876543,2,0,2019,Sunday,December,Boston Celtics,0,1,18005,0.9087926509186351,0
0,19812,0.181818182,0.209876543,1,0,2019,Thursday,December,Denver Nuggets,0,0,18171,0.9171714112658994,0
